ID_REF,average_expression
202481_at,10.013301042485981
202482_x_at,5.424458385271027
202483_s_at,10.188510877990648
202484_s_at,9.412718786383177
202485_s_at,6.872507096719626
202486_at,8.691070089710285
202487_s_at,10.07403485328037
202488_s_at,9.395335663429908
202489_s_at,10.573779343682245
202490_at,5.0718834344672885
202491_s_at,8.48251599633645
202492_at,8.3221890903271
202493_x_at,5.862422776570093
202494_at,7.616329541214956
202495_at,8.207712432953272
202496_at,8.074816177317757
202497_x_at,9.589312563485981
202498_s_at,6.281545803532707
202499_s_at,8.928476544785047
202500_at,8.531520352710283
202501_at,8.995186179813084
202502_at,9.026515231046728
202503_s_at,9.167156967719627
202504_at,8.263492273401868
202505_at,9.893687984429908
202506_at,9.22941395562617
202507_s_at,7.803113657841122
202508_s_at,5.098613116738317
202509_s_at,8.015470482345798
202510_s_at,9.906257128476636
202511_s_at,8.5091271244486
202512_s_at,6.97857962251402
202513_s_at,9.080459337056077
202514_at,7.817785867813086
202515_at,9.847081741785049
202516_s_at,5.348699599850467
202517_at,8.287235331037385
202518_at,8.562295404028037
202519_at,9.21643502638318
202520_s_at,9.663565076532711
202521_at,8.956589716046732
202522_at,10.013886369383174
202523_s_at,8.343323642429908
202524_s_at,9.207023283878506
202525_at,9.32335059457944
202526_at,4.620843612841122
202527_s_at,7.546132971383176
202528_at,7.265904171158875
202529_at,9.792121975803736
202530_at,9.72200275369159
202531_at,9.253507575841123
202532_s_at,5.323693183607475
202533_s_at,6.140435041691592
202534_x_at,7.125835842158877
202535_at,8.533248616663547
202536_at,7.384291173607477
202537_s_at,8.524130421429907
202538_s_at,9.828178129271022
202539_s_at,7.226427063074764
202540_s_at,7.734332276280371
202541_at,7.761995997906539
202542_s_at,9.562892593757011
202543_s_at,7.644293889327104
202544_at,10.08096387786916
202545_at,8.304577436738318
202546_at,10.945261417728974
202547_s_at,7.202293319383181
202548_s_at,9.57838544584112
202549_at,6.12206206738318
202550_s_at,8.631147152925235
202551_s_at,8.782657399476639
202552_s_at,6.429519578897194
202553_s_at,9.25986956586916
202554_s_at,8.432197601028037
202555_s_at,10.266603480962617
202556_s_at,8.235898578028037
202557_at,7.836420623121494
202558_s_at,7.201422615570092
202559_x_at,9.641699243037387
202560_s_at,9.251544842644861
202561_at,7.946159978635513
202562_s_at,9.129607925943924
202563_at,4.744923228635514
202564_x_at,9.02609679806542
202565_s_at,9.847115280878503
202566_s_at,8.190701931532708
202567_at,9.930240113485981
202568_s_at,8.252478658757008
202569_s_at,6.134314980401868
202570_s_at,6.924414329570092
202571_s_at,7.721906057130842
202572_s_at,7.7172195852803736
202573_at,7.859665932065424
202574_s_at,7.925882272570089
202575_at,8.162745123102804
202576_s_at,8.427911109028038
202577_s_at,7.3431911008037405
202578_s_at,7.538375387233644
202579_x_at,10.62438913930841
202580_x_at,7.410932313766352
202581_at,9.335316477719621
202582_s_at,9.985085690476634
202583_s_at,7.940929805233646
202584_at,8.376266113280371
202585_s_at,6.9826020820654175
202586_at,6.552851841616821
202587_s_at,9.169814580841123
202588_at,8.428491771859811
202589_at,8.313149830850467
202590_s_at,7.608843633887853
202591_s_at,9.527175477925233
202592_at,9.548448499196256
202593_s_at,8.746365232168227
202594_at,8.979896776551403
202595_s_at,9.005931708850467
202596_at,10.582321090336452
202597_at,9.8575663127757
202598_at,10.28800440262617
202599_s_at,8.708739988523364
202600_s_at,9.030158298785048
202601_s_at,6.655831423420559
202602_s_at,8.020242606383174
202603_at,9.905304042364488
202604_x_at,7.136174469467292
202605_at,10.037414998560749
202606_s_at,8.40434973808411
202607_at,7.031097132271027
202608_s_at,6.954527109411212
202609_at,9.398097868738322
202610_s_at,7.5636580662429935
202611_s_at,6.042989210663553
202612_s_at,5.085514360084107
202613_at,7.902942402813086
202614_at,8.37234355480374
202615_at,10.870540609065422
202616_s_at,8.44817526608411
202617_s_at,7.62939008630841
202618_s_at,6.860215688149532
202619_s_at,8.625567333551396
202620_s_at,8.231222321719631
202621_at,8.63448157785981
202622_s_at,8.609839215317757
202623_at,9.011531687457945
202624_s_at,8.064672607271026
202625_at,8.284127662588782
202626_s_at,9.94319354425234
202627_s_at,8.9308992474486
202628_s_at,8.597656980317756
202629_at,8.537902043345797
202630_at,7.7376853544766355
202631_s_at,6.890908738373833
202632_at,9.198130109327103
202633_at,8.407023489196261
202634_at,7.961963691514015
202635_s_at,8.670925949999997
202636_at,10.02481328342056
202637_s_at,10.375973227289727
202638_s_at,9.436766340317753
202639_s_at,7.825390166289719
202640_s_at,7.1324759142429945
202641_at,7.592374041850468
202642_s_at,8.444420484028038
202643_s_at,9.303836320850468
202644_s_at,10.527723245355142
202645_s_at,8.884704481953268
202646_s_at,10.582897968598132
202647_s_at,7.15496012503738
202648_at,7.171131493383175
202649_x_at,12.557949459532711
202650_s_at,7.9852941850280414
202651_at,7.580720245598133
202652_at,7.391871709168225
202653_s_at,7.859350175757007
202654_x_at,7.0120314272243
202655_at,9.817496426635513
202656_s_at,9.336525679579442
202657_s_at,8.50813120742056
202658_at,9.167423771663554
202659_at,8.361442387308413
202660_at,6.099525363626169
202661_at,5.619535596523366
202662_s_at,7.222967751803741
202663_at,5.1855365497289725
202664_at,8.032238515056074
202665_s_at,8.59223786411215
202666_s_at,7.332452218074769
202667_s_at,6.929444137869156
202668_at,9.834267242588783
202669_s_at,8.453677620102809
202670_at,9.40739830752337
202671_s_at,8.871190695906542
202672_s_at,9.805037544280374
202673_at,9.12349367213084
202674_s_at,7.039587279345795
202675_at,8.398515763280372
202676_x_at,9.160584885252334
202677_at,10.085608969962623
202678_at,9.669854433056072
202679_at,9.411445391401871
202680_at,8.166381437289719
202681_at,9.39778339658878
202682_s_at,8.92018474531776
202683_s_at,8.805182178308414
202684_s_at,4.988373035897196
202685_s_at,8.163375698074766
202686_s_at,9.176917101682243
202687_s_at,9.247735095327101
202688_at,10.412002830598132
202689_at,9.340170375504675
202690_s_at,8.734435815364487
202691_at,7.371134273177571
202692_s_at,8.029082728878507
202693_s_at,9.129642673915889
202694_at,5.733117120467288
202695_s_at,7.849340040962616
202696_at,9.303578487813084
202697_at,7.341427454411213
202698_x_at,11.76574804504673
202699_s_at,7.505532397392525
202700_s_at,7.1317337537570085
202701_at,8.245073776009345
202702_at,9.36938981763552
202703_at,8.681364199728977
202704_at,9.315017883626167
202705_at,7.848362176429905
202706_s_at,8.075428798934578
202707_at,6.864640682383177
202708_s_at,8.30719891357944
202709_at,9.540121279859815
202710_at,8.720303888271031
202711_at,6.8037879168037385
202712_s_at,6.82166550586916
202713_s_at,9.31773325493458
202714_s_at,6.4357784704766345
202715_at,8.340598392925234
202716_at,8.73457633933645
202717_s_at,8.68903811533645
202718_at,8.942211700018694
202719_s_at,8.837981149046724
202720_at,9.734943984897196
202721_s_at,8.594446977588786
202722_s_at,9.109043998485978
202723_s_at,8.237482967280375
202724_s_at,8.497076552766353
202725_at,9.192577396448598
202726_at,7.692034763401865
202727_s_at,10.544855898495328
202728_s_at,8.433278247654204
202729_s_at,9.89896331348598
202730_s_at,7.27543634450467
202731_at,6.620793189177571
202732_at,9.657956455523365
202733_at,9.424103454149533
202734_at,9.023549334672898
202735_at,7.332936358803738
202736_s_at,8.114312709579444
202737_s_at,9.025389608373832
202738_s_at,8.396773370009349
202739_s_at,7.12326408285981
202740_at,8.392360679271025
202741_at,9.727997603252334
202742_s_at,7.424078375205607
202743_at,8.934951215140188
202744_at,7.530158660130842
202745_at,8.039378804785043
202746_at,8.352736570046726
202747_s_at,9.667738927897199
202748_at,9.463900459663552
202749_at,9.05542417030841
202750_s_at,7.798674779355142
202751_at,7.484762803700938
202752_x_at,10.208610558747662
202753_at,9.919359953364486
202754_at,8.67775713238318
202755_s_at,6.272251868981309
202756_s_at,8.643068721626168
202757_at,8.401120115757008
202758_s_at,7.817221107654205
202759_s_at,10.709643807102808
202760_s_at,9.369509082214954
202761_s_at,9.309556640897197
202762_at,8.848772787196264
202763_at,7.51748222098131
202764_at,7.973355392383177
202765_s_at,7.917508796887852
202766_s_at,9.500168456607483
202767_at,9.735317427457941
202768_at,9.798653279429901
202769_at,8.278983021028036
202770_s_at,8.140878685813083
202771_at,9.168321331953267
202772_at,9.23690613606542
202773_s_at,6.9300389143271
202774_s_at,8.944967131485981
202775_s_at,8.140302682532713
202776_at,9.321658317598134
202777_at,8.675902205271028
202778_s_at,7.5953813826822465
202779_s_at,8.500808333140187
202780_at,8.236530970682242
202781_s_at,7.150024697252337
202782_s_at,8.69731161109346
202783_at,6.901170467859808
202784_s_at,7.199204242102805
202785_at,8.460843256476636
202786_at,7.733204461691588
202787_s_at,7.3552875042710255
202788_at,9.887340278233644
202789_at,8.885462367663546
202790_at,9.856387214588784
202791_s_at,7.623334551990653
202792_s_at,7.117986676495326
202793_at,6.797183887130845
202794_at,9.159586255560745
202795_x_at,9.37213095417757
202796_at,9.365779192579435
202797_at,9.46859031157944
202798_at,8.577955874280377
202799_at,8.415863535158875
202800_at,8.563956523616824
202801_at,9.567207856485979
202802_at,7.492977374962618
202803_s_at,9.743616968457944
202804_at,9.550486277962614
202805_s_at,7.181346338803743
202806_at,8.766035706411213
202807_s_at,7.320400031401867
202808_at,9.740950216186917
202809_s_at,9.462091942084113
202810_at,10.277310256336445
202811_at,8.591595778962613
202812_at,9.161836180990658
202813_at,8.941969696261681
202814_s_at,8.107138556934581
202815_s_at,8.660043866308412
202816_s_at,6.2453769118971945
202817_s_at,5.690998899738319
202818_s_at,8.92229636916822
202819_s_at,8.345028301579438
202820_at,9.084998704261679
202821_s_at,7.88397340311215
202822_at,10.518094336700939
202823_at,4.841484545626166
202824_s_at,9.152997549280371
202825_at,7.923979499009348
202826_at,9.136917957906546
202827_s_at,8.201148430280375
202828_s_at,7.992965609616821
202829_s_at,9.153954898429907
202830_s_at,8.251910127523363
202831_at,9.82677462790654
202832_at,8.606213603196263
202833_s_at,11.030935670149534
202834_at,7.758950653046728
202835_at,6.681257248205605
202836_s_at,9.722675109672902
202837_at,8.315378304654205
202838_at,10.620197326672894
202839_s_at,6.576398183504673
202840_at,6.315346752719629
202841_x_at,8.538702872962617
202842_s_at,10.222546556196262
202843_at,5.550109338392525
202844_s_at,8.412970292317755
202845_s_at,9.666046839644858
202846_s_at,9.245285019214954
202847_at,7.9533243686729
202848_s_at,8.002404358822432
202849_x_at,9.796647524738319
202850_at,9.305860187953268
202851_at,7.7292014327102825
202852_s_at,7.676723330887849
202853_s_at,8.476111377467289
202854_at,9.149166017878501
202855_s_at,8.136243384654202
202856_s_at,8.297399253121494
202857_at,10.196925229177573
202858_at,10.78202447523364
202859_x_at,9.596659086140185
202860_at,9.351521133485983
202861_at,9.324483450616823
202862_at,6.647468034560748
202863_at,8.335229135280374
202864_s_at,8.806066682551402
202865_at,5.136213576626168
202866_at,9.524925847962619
202867_s_at,7.944674792112148
202868_s_at,9.116005750775702
202869_at,9.016625522925233
202870_s_at,6.96739159946729
202871_at,6.886487021420558
202872_at,7.472205560074763
202873_at,6.435671717635516
202874_s_at,8.502404081691594
202875_s_at,7.859616533878504
202876_s_at,9.338995604785044
202877_s_at,9.224207112925235
202878_s_at,10.66249788965421
202879_s_at,6.4958479258971975
202880_s_at,8.090421804214952
202881_x_at,5.906237214831775
202882_x_at,9.385789784710287
202883_s_at,8.503968405738322
202884_s_at,7.049610204738316
202885_s_at,8.047300392214952
202886_s_at,7.24040773669159
202887_s_at,9.986929974869161
202888_s_at,6.999637643074765
202889_x_at,7.528145326308412
202890_at,7.3171554101962615
202891_at,9.17536497062617
202892_at,7.646732085710278
202893_at,9.94010716185981
202894_at,8.825892908093461
202895_s_at,7.508909604588782
202896_s_at,8.207742506738319
202897_at,8.398880282691593
202898_at,8.424097692429907
202899_s_at,10.224117609065418
2028_s_at,7.076933190738317
202900_s_at,7.694377711018697
202901_x_at,6.600529372299065
202902_s_at,10.30281913597196
202903_at,6.627185313691592
202904_s_at,4.998979274448598
202905_x_at,8.143416540056073
202906_s_at,7.116321046887848
202907_s_at,9.22967030710281
202908_at,9.316164756130842
202909_at,9.629403233691585
202910_s_at,8.916074127887851
202911_at,9.086735649943924
202912_at,8.408426796289723
202913_at,8.489717953028036
202914_s_at,6.7997513495327135
202915_s_at,8.027917264485984
202916_s_at,8.187823113467292
202917_s_at,10.260608527644857
202918_s_at,8.561772693000002
202919_at,9.892087697551402
202920_at,6.736088588158878
202921_s_at,7.048903081485977
202922_at,7.641564829261684
202923_s_at,8.730228009261682
202924_s_at,7.293429971626163
202925_s_at,7.990413300018687
202926_at,8.517163579803736
202927_at,6.833711129140187
202928_s_at,7.567948662392523
202929_s_at,8.16946564576635
202930_s_at,8.103963457411217
202931_x_at,8.384293078233645
202932_at,9.145187256719625
202933_s_at,7.602219176757007
202934_at,8.808136759803737
202935_s_at,7.774605013981307
202936_s_at,8.024626556411212
202937_x_at,7.329912110084111
202938_x_at,8.19302666702803
202939_at,10.180746932000003
202940_at,7.093994687514018
202941_at,9.731800020869164
202942_at,8.789363241570092
202943_s_at,8.08154067362617
202944_at,8.520019829177572
202945_at,8.585908939429912
202946_s_at,8.28088392054206
202947_s_at,9.37285989428972
202948_at,10.239178962691586
202949_s_at,9.740569103803738
202950_at,9.31242236381308
202951_at,8.794820196112148
202952_s_at,6.750038696878509
202953_at,10.185885248794392
202954_at,8.937888183514017
202955_s_at,8.173880068271027
202956_at,8.753023985485981
202957_at,9.733466824149529
202958_at,9.358263318252336
202959_at,7.817488926373832
202960_s_at,8.807616588392522
202961_s_at,11.086213538271027
202962_at,8.697670070345797
202963_at,8.923905801859812
202964_s_at,8.986626449271027
202965_s_at,5.701759726457943
202966_at,5.437589825009347
202967_at,10.077359407925236
202968_s_at,7.475250608084111
202969_at,6.90407010861682
202970_at,7.530856090121495
202971_s_at,6.768331689224294
202972_s_at,9.131640950934576
202973_x_at,9.47833354328972
202974_at,9.002271175598135
202975_s_at,8.996724319971962
202976_s_at,8.384568583775703
202977_s_at,5.624351130971962
202978_s_at,8.1147142492243
202979_s_at,6.5528519530373845
202980_s_at,5.479393538588783
202981_x_at,9.973720291598134
202982_s_at,8.142876693971962
202983_at,9.048140014682241
202984_s_at,6.185146686467293
202985_s_at,9.696106359158879
202986_at,7.236332342364488
202987_at,4.942222767140186
202988_s_at,7.373317577495329
202989_at,4.122200838252339
202990_at,7.339278861037384
202991_at,7.281372727934575
202992_at,9.440455172598126
202993_at,6.963774092803739
202994_s_at,9.459349600495328
202995_s_at,9.565005553570096
202996_at,8.523941466299068
202997_s_at,6.0455420123271
202998_s_at,9.096986565803737
202999_s_at,6.46549522182243
203000_at,5.809904219392521
203001_s_at,4.971319067831778
203002_at,9.443108885000001
203003_at,6.618110102289718
203004_s_at,7.448642519252332
203005_at,8.451069646084107
203006_at,9.274259588214951
203007_x_at,8.86873407662617
203008_x_at,9.02737738756075
203009_at,8.36959071266355
203010_at,9.028925579719626
203011_at,9.268610848252337
203012_x_at,14.06254590327103
203013_at,8.403357868467287
203014_x_at,8.08689190390654
203015_s_at,6.911620095859814
203016_s_at,7.8221012498224285
203017_s_at,7.567792944588785
203018_s_at,5.656868076757009
203019_x_at,6.839215576803741
203020_at,9.039413586345797
203021_at,11.793203807560747
203022_at,7.405139403570091
203023_at,6.7542672495887865
203024_s_at,9.90987882860747
203025_at,8.160123963831772
203026_at,8.66763099284112
203027_s_at,6.493743597654204
203028_s_at,10.458856356803738
203029_s_at,7.701942636925232
203030_s_at,6.552227113766355
203031_s_at,8.467102401831776
203032_s_at,4.746409589897197
203033_x_at,8.729704598934577
203034_s_at,13.378947287663554
203035_s_at,8.28534616975701
203036_s_at,7.4137836243271025
203037_s_at,10.137824664841121
203038_at,9.746079217981308
203039_s_at,8.096429220766353
203040_s_at,8.805644269392523
203041_s_at,9.941299198392526
203042_at,8.597159760093456
203043_at,9.403272873551401
203044_at,8.798675668056074
203045_at,9.455801667626167
203046_s_at,7.773338035775704
203047_at,7.515002495897198
203048_s_at,8.128714790841117
203049_s_at,7.446096060084113
203050_at,9.04738248593458
203051_at,7.55875774869159
203052_at,9.124646232859812
203053_at,8.416337519757011
203054_s_at,9.052387590719624
203055_s_at,7.92825042961682
203056_s_at,8.094935628626168
203057_s_at,8.933083240514021
203058_s_at,9.943040133859814
203059_s_at,8.438796836383178
203060_s_at,9.884844461467289
203061_s_at,8.296780294261682
203062_s_at,8.06763388431776
203063_at,8.410434109794393
203064_s_at,8.538098338018694
203065_s_at,10.57540721298131
203066_at,9.548046626205606
203067_at,8.667744844252336
203068_at,7.289071228457941
203069_at,7.638613324859811
203070_at,5.437220400065421
203071_at,7.179015799037384
203072_at,7.169404068850467
203073_at,8.991753205074767
203074_at,8.682669419140188
203075_at,9.22341072738318
203076_s_at,9.43358776485981
203077_s_at,6.64936688662617
203078_at,4.742107599542057
203079_s_at,7.7186499677009355
203080_s_at,8.87185296480374
203081_at,9.07221902072897
203082_at,8.319387223429908
203083_at,10.141786715056076
203084_at,6.432042623196262
203085_s_at,8.484180054009343
203086_at,6.396858476504672
203087_s_at,7.706611466999996
203088_at,9.374054651766356
203089_s_at,9.122203000887852
203090_at,8.90410611196262
203091_at,8.836205259813088
203092_at,6.952794604607479
203093_s_at,7.131605065177572
203094_at,8.368819575140186
203095_at,8.076278374084113
203096_s_at,8.494018446186915
203097_s_at,9.686985933672899
203098_at,9.06859331048598
203099_s_at,6.84385669506542
203100_s_at,7.323943328411219
203101_s_at,5.469310507485982
203102_s_at,9.04363314828972
203103_s_at,8.96848579973832
203104_at,9.80162128949533
203105_s_at,7.609670638542055
203106_s_at,5.390865485579437
203107_x_at,13.629616576448594
203108_at,11.230220195439243
203109_at,8.421663662345791
203110_at,7.634939411570094
203111_s_at,7.323890453962618
203112_s_at,6.6255943290373835
203113_s_at,11.236213973261686
203114_at,7.7936556293738315
203115_at,5.882547976214955
203116_s_at,7.967597024700934
203117_s_at,7.580450329878506
203118_at,8.905461899009344
203119_at,8.333486289065421
203120_at,8.262414043420563
203122_at,8.58691754092523
203123_s_at,9.423027058728971
203124_s_at,9.220274858009352
203125_x_at,9.03903886931776
203126_at,8.766819937897194
203127_s_at,8.67226373437383
203128_at,7.369908287682241
203129_s_at,5.297080480065421
203130_s_at,6.373167858691588
203131_at,9.407178975242992
203132_at,7.161955486766353
203133_at,10.691796686196263
203134_at,5.526221894233644
203135_at,7.360972138383178
203136_at,10.058258251672903
203137_at,8.796167598364486
203138_at,7.470314288140185
203139_at,10.103752569252338
203140_at,10.247652983532712
203141_s_at,4.60559581133645
203142_s_at,9.386144215579439
203143_s_at,8.38701937527103
203144_s_at,7.522821531719624
203145_at,6.785944402757011
203146_s_at,8.8299458552243
203147_s_at,8.11463664909346
203148_s_at,8.131903439728974
203149_at,8.761937287140185
203150_at,7.924370778317757
203151_at,8.583307666392521
203152_at,8.362590172841122
203153_at,8.608559185971963
203154_s_at,9.971026497822427
203155_at,9.070836915775704
203156_at,8.83215319859813
203157_s_at,8.485592856999999
203158_s_at,7.312638315280371
203159_at,10.216182998925229
203160_s_at,8.066283255570093
203161_s_at,7.1331003474953265
203162_s_at,8.440079317476634
203163_at,5.7291299946542065
203164_at,8.021329620476632
203165_s_at,5.635322048588786
203166_at,8.83052765542056
203167_at,9.33220292299065
203168_at,8.343676149822432
203169_at,7.66042117148598
203170_at,5.46630654385047
203171_s_at,8.150753752644862
203172_at,8.091856438130842
203173_s_at,7.781361826747663
203174_s_at,8.698871196514018
203175_at,9.959127621990653
203176_s_at,6.820335560971962
203177_x_at,7.147364555841121
203178_at,5.819168722775701
203179_at,7.190859788495327
203180_at,8.383015642280377
203181_x_at,9.614812150037382
203182_s_at,7.792520155271029
203183_s_at,7.532210327252338
203184_at,6.0138408577756985
203185_at,8.725399701009346
203186_s_at,11.109892926009346
203187_at,9.169902966588788
203188_at,8.811519717280376
203189_s_at,7.219524976607481
203190_at,8.551291685084111
203191_at,5.331435953196261
203192_at,7.76645356395327
203193_at,6.7515769238785035
203194_s_at,7.211071178345793
203195_s_at,8.356861109121494
203196_at,7.6572464658972
203197_s_at,9.131917068635515
203198_at,7.580184188542056
203199_s_at,7.686955255897196
203200_s_at,9.124173994009347
203201_at,8.275600421803738
203202_at,7.432545181934579
203203_s_at,6.096154675102802
203204_s_at,8.856692701196263
203205_at,8.452500865925233
203206_at,8.629376253429905
203207_s_at,7.18536252731776
203208_s_at,8.33169181746729
203209_at,7.0959356351121485
203210_s_at,6.4854517798130855
203211_s_at,7.684868616738317
203212_s_at,8.650007173327104
203213_at,7.1028577626635485
203214_x_at,7.949156304411212
203215_s_at,9.077872994831775
203216_s_at,8.931391829607476
203217_s_at,9.72407180149533
203218_at,8.579141203439251
203219_s_at,8.913061190476638
203220_s_at,7.856485349560751
203221_at,8.459899021383176
203222_s_at,6.474752740271025
203223_at,4.3874438285887845
203224_at,8.055062970953268
203225_s_at,7.686336946009348
203226_s_at,8.916485602719627
203227_s_at,8.865860938560749
203228_at,8.412314211990656
203229_s_at,9.440623711177572
203230_at,8.36132757062617
203231_s_at,7.924018265691589
203232_s_at,8.765548631906544
203233_at,9.066471500523368
203234_at,8.122747984411218
203235_at,6.287725305373831
203236_s_at,8.7278508118972
203237_s_at,7.919443594598133
203238_s_at,8.95213689709346
203239_s_at,6.862264187233641
203240_at,8.615007096429904
203241_at,8.190342338654204
203242_s_at,6.614573476635515
203243_s_at,9.339149524654205
203244_at,9.315613237775699
203245_s_at,6.7801490116729
203246_s_at,8.510643234448601
203247_s_at,9.36881062235514
203248_at,7.739137644635515
203249_at,9.083825305373832
203250_at,8.693304859261676
203252_at,8.543638786990654
203253_s_at,7.757339812056071
203254_s_at,8.358600541747665
203255_at,8.76937693757944
203256_at,9.334477120495325
203257_s_at,8.492755089654201
203258_at,7.7297204641682224
203259_s_at,9.106649271728969
203260_at,6.445359467457944
203261_at,9.513540583327103
203262_s_at,9.267916659532707
203263_s_at,5.929258051682241
203264_s_at,7.352002169925234
203265_s_at,7.313652220476636
203266_s_at,8.262436052140187
203267_s_at,8.300972350700938
203268_s_at,7.897111342672898
203269_at,8.824693274205606
203270_at,7.658542244411213
203271_s_at,9.068189628028037
203272_s_at,8.194450328439249
203273_s_at,8.439653941747666
203274_at,9.795906873672898
203275_at,8.942383453289722
203276_at,6.972604738345793
203277_at,8.609019456551403
203278_s_at,8.661381969037384
203279_at,8.40888159262617
203280_at,6.624750212803737
203281_s_at,8.899814656037384
203282_at,9.122974008317755
203283_s_at,5.815708847887851
203284_s_at,8.186034956299064
203285_s_at,6.789038505457944
203286_at,9.39515730542991
203287_at,9.006270482028036
203288_at,8.359333254747664
203289_s_at,7.696749204364487
203290_at,9.718085947112147
203291_at,7.473221435906539
203292_s_at,9.098798763598133
203293_s_at,6.417821057588783
203294_s_at,6.627770865663551
203295_s_at,5.731936388158879
203296_s_at,4.998365079504674
203297_s_at,8.803345923514023
203298_s_at,8.599304069327106
203299_s_at,6.866722763336449
203300_x_at,8.906493290093458
203301_s_at,9.120214170476636
203302_at,6.157045320654208
203303_at,9.884761970794392
203304_at,7.53372557716822
203305_at,9.35365457333645
203306_s_at,8.752427852607475
203307_at,7.016024692037384
203308_x_at,8.513552032476637
203309_s_at,8.299146670915885
203310_at,7.853385437869161
203311_s_at,8.143806149878502
203312_x_at,9.609491421588784
203313_s_at,8.923581289990654
203314_at,8.098921414158877
203315_at,9.651144034766356
203316_s_at,9.879958223037384
203317_at,7.375097554700938
203318_s_at,9.956385987102808
203319_s_at,8.053333186345789
203320_at,8.603922217616823
203321_s_at,7.481179901570095
203322_at,7.932423196869161
203323_at,9.522839071523363
203324_s_at,9.090885754962617
203325_s_at,7.852297065579436
203326_x_at,6.997452856542053
203327_at,7.8327868214485985
203328_x_at,8.585695442467289
203329_at,9.237724074523362
203330_s_at,8.021545135224299
203331_s_at,6.517744062112149
203332_s_at,8.970419873261683
203333_at,8.75366666711215
203334_at,7.986850731869158
203335_at,8.20871304717757
203336_s_at,8.825121901560747
203337_x_at,7.407053217242994
203338_at,8.62641935549533
203339_at,7.157158661803739
203340_s_at,7.803924674271029
203341_at,7.364157927728971
203342_at,9.393454063738318
203343_at,9.250935407925235
203344_s_at,9.195378080130837
203345_s_at,8.50119089834579
203346_s_at,8.381047251261686
203347_s_at,4.852679102859815
203348_s_at,8.317744838747666
203349_s_at,9.082175260616822
203350_at,8.506871033654207
203351_s_at,8.835407190336445
203352_at,6.83902243286916
203353_s_at,9.26089665524299
203354_s_at,7.204727440906541
203355_s_at,7.063316092570093
203356_at,6.708378993700935
203357_s_at,7.719222197934577
203358_s_at,5.370234330719625
203359_s_at,7.870006563663553
203360_s_at,7.312804587822428
203361_s_at,8.875263499897194
203362_s_at,6.389314512420563
203363_s_at,9.207958392345795
203364_s_at,8.192935504000001
203365_s_at,7.899148336056076
203366_at,7.598640839719629
203367_at,8.531034468130844
203368_at,7.051429873308411
203369_x_at,6.30336397714953
203370_s_at,8.314893481738318
203371_s_at,9.91555127837383
203372_s_at,7.086163733439251
203373_at,8.764338911037383
203374_s_at,8.297861263803737
203375_s_at,7.42808563633645
203376_at,9.164109763261683
203377_s_at,4.825363137457946
203378_at,7.32295250079439
203379_at,8.804428321336449
203380_x_at,10.659165020523362
203381_s_at,9.04884717404673
203382_s_at,9.271908238242991
203383_s_at,8.492412753336446
203384_s_at,7.7175049357570105
203385_at,8.605423471411218
203386_at,7.2590238654859816
203387_s_at,8.85886531578505
203388_at,9.013319638607475
203389_at,7.735884182233645
203390_s_at,8.689164145738316
203391_at,8.623991062738323
203392_s_at,9.912777843953274
203393_at,6.633693790224298
203394_s_at,8.181634930747666
203395_s_at,7.001103329289722
203396_at,9.77779765236449
203397_s_at,8.759710045485983
203398_s_at,5.511778834859815
203399_x_at,4.82450956456075
203400_s_at,6.272949670813084
203401_at,7.839807422392521
203402_at,7.54555157769159
203403_s_at,8.396341510168227
203404_at,8.412083160831774
203405_at,7.583964213504671
203406_at,9.505830194233642
203407_at,8.86380756629907
203408_s_at,9.206003411560745
203409_at,7.866351251084107
203410_at,8.540002726897196
203411_s_at,10.125084503392525
203412_at,8.579461068607475
203413_at,7.819037423336449
203414_at,9.210257001943924
203415_at,9.421760379766353
203416_at,11.11734549113084
203417_at,9.036011495233643
203418_at,6.833492095906539
203419_at,8.369819372953271
203420_at,9.56434055973832
203421_at,7.048390115308414
203422_at,7.169633583570094
203423_at,7.905557367168224
203424_s_at,6.688930795448598
203425_s_at,6.380365977981308
203426_s_at,5.881993054626172
203427_at,7.518218380682247
203428_s_at,7.640462308177571
203429_s_at,8.868698974542054
203430_at,9.742195590803743
203431_s_at,7.763510882691588
203432_at,7.841541205607471
203433_at,8.199743213906544
203434_s_at,6.896999563
203435_s_at,9.251569189392526
203436_at,8.916155655457944
203437_at,8.533247436252335
203438_at,7.713420508158879
203439_s_at,7.125133433037381
203440_at,5.398684687813084
203441_s_at,6.715381938411216
203442_x_at,8.515587213990653
203443_at,7.555843083691587
203444_s_at,5.908535006747664
203445_s_at,11.413813991495326
203446_s_at,8.099362129214954
203447_at,8.549380389214956
203448_s_at,7.289441084056075
203449_s_at,7.247135453542053
203450_at,9.01954242485047
203451_at,8.298214739205607
203452_at,7.838857339747665
203453_at,10.90530714134579
203454_s_at,9.865119757719627
203455_s_at,11.08503112224299
203456_at,9.046925732130841
203457_at,7.463665731934582
203458_at,9.030037958495328
203459_s_at,8.299113596028038
203460_s_at,8.978110300644863
203461_at,7.395312247869161
203462_x_at,10.467330268887855
203463_s_at,7.815332985345794
203464_s_at,8.318469927785042
203465_at,6.7645205225514005
203466_at,9.229344775299067
203467_at,8.315965180598129
203468_at,6.547445858364484
203469_s_at,8.27090406014953
203470_s_at,9.316800411887847
203471_s_at,9.092889416411213
203472_s_at,6.290832826317758
